"Localidade","Zona","Agregado","Informante","Sexo","Idade","Parentesco","Naturalidade","Casado","Filhos","Filhosnr","Escola","Nível","Trabalhocasa","Trabalhocidade","Ocupação","Trabalha","Religião","FrequênciaReligiosa","ProficienciaPortuguês","ProficienciaTâmil","ProficienciaSingalês","ProficienciaInglês","ProficiênciaOutra","ContextoGeralPortuguês","ContextoGeralTâmil","ContextoGeralSingalês","ContextoGeralInglês","ContextoGeralOutro","ContextoCasaActualPortuguês","ContextoCasaActualTâmil","ContextoCasaActualSingalês","ContextoCasaActualInglês","ContextoCasaActualOutro","ContextoCasaCriançaPortuguês","ContextoCasaCriançaTâmil","ContextoCasaCriançaSingalês","ContextoCasaCriançaInglês","ContextoCasaCriançaOutro","ContextoPaisPortuguês","ContextoPaisTâmil","ContextoPaisSingalês","ContextoPaisInglês","ContextoPaisOutro","ContexoFilhosPortuguês","ContexoFilhosTâmil","ContexoFilhosSingalês","ContexoFilhosInglês","ContexoFilhosOutro","ContextoAmigosPortuguês","ContextoAmigosTâmil","ContextoAmigosSingalês","ContextoAmigosInglês","ContextoAmigosOutro","ContextoVizinhosPortuguês","ContextoVizinhosTâmil","ContextoVizinhosSingalês","ContextoVizinhosInglês","ContextoVizinhosOutro","ContextoLeituraPortuguês","ContextoLeituraTâmil","ContextoLeituraSingalês","ContextoLeituraInglês","ContextoLeituraOutro","ContextoEscritaPortuguês","ContextoEscritaTâmil","ContextoEscritaSingalês","ContextoEscritaInglês","ContextoEscritaOutro","ContextoEscolarSalaAulaPortuguês","ContextoEscolarSalaAulaTâmil","ContextoEscolarSalaAulaSingalês","ContextoEscolarSalaAulaInglês","ContextoEscolarSalaAulaOutro","ContextoEscolarColegasPortuguês","ContextoEscolarColegasTâmil","ContextoEscolarColegasSingalês","ContextoEscolarColegasInglês","ContextoEscolarColegasOutro","ContextoTrabalhoPortuguês","ContextoTrabalhoTâmil","ContextoTrabalhoSingalês","ContextoTrabalhoInglês","ContextoTrabalhoOutro","ContextoReligiosoPortuguês","ContextoReligiosoTâmil","ContextoReligiosoSingalês","ContextoReligiosoInglês","ContextoReligiosoOutro","Opinião1","Opinião2","Opinião3","Inquiridor","FaixaEtaria","VAR00001","VAR00002","filter_$","GrupoEtário","Fluência","FluênciaTamil","FluênciaCingalês","FluênciaInglês","FluênciaOutras","DS"
"Ampara","Kalmunai",449,2,"Feminino",62,"Cônjuge","Kalmunai","Sim","Sim",3,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","0",2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kalmunai",450,1,"Masculino",55,"N/A","Kalmunai","Sim","Sim",1,1,13,1,"Sim","Soldador","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,1,1,1,"Kiliptan","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kalmunai",450,2,"Feminino",48,"Cônjuge","Batticaloa","Sim","Sim",1,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","5","1","0",3,1,2,0,0,3,1,2,0,0,3,1,2,0,0,3,1,2,0,0,2,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kalmunai",450,3,"Feminino",25,"Filho/a","Kalmunai","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","4","1","0",3,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","20-30",NA,NA,"Not Selected","20-29","Semi-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kalmunai",451,1,"Masculino",73,"N/A","Batticaloa","Sim","Sim",6,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","5","2","0",1,2,3,4,0,1,2,3,0,0,1,2,3,0,0,1,2,3,0,0,1,2,3,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,1,1,1,"Kiliptan","70-80",NA,NA,"Not Selected","70-79","Falantes","Falantes","Falantes","Semi-falantes","NA","Kalmunai"
"Ampara","Kalmunai",451,2,"Feminino",67,"Cônjuge","Batticaloa","Sim","Sim",6,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","2","2","0",1,2,3,4,0,1,2,0,0,0,1,2,3,4,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Semi-falantes","Semi-falantes","NA","Kalmunai"
"Ampara","Kalmunai",452,1,"Masculino",42,"N/A","Batticaloa","Sim","Sim",2,1,5,1,"Sim","Soldador","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","1","0",2,1,3,0,0,2,1,3,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kalmunai",452,2,"Feminino",35,"Cônjuge","Batticaloa","Sim","Sim",2,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kalmunai",452,3,"Feminino",13,"Filho/a","Kalmunai","Não","Não",0,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kalmunai",452,4,"Masculino",12,"Filho/a","Kalmunai","Não","Não",0,1,9,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",453,1,"Feminino",53,"N/A","Kalmunai","Sim","Sim",4,1,6,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",454,1,"Masculino",62,"N/A","Batticaloa","Sim","Sim",4,2,11,1,"Sim","Mecânico","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","60-70",NA,NA,"Not Selected","60-69","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",454,2,"Feminino",52,"Cônjuge","Kalmunai","Sim","Sim",4,1,7,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",455,1,"Masculino",37,"N/A","Kalmunai","Sim","Sim",1,1,5,1,"Não","Soldador","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,1,1,1,"Kiliptan","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",455,2,"Feminino",21,"Cônjuge","Kalmunai","Sim","Sim",1,1,3,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",455,3,"Feminino",1,"Filho/a","Kalmunai","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","n.a.","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kiliptan","0-10",NA,NA,"Not Selected","0-9","NA","NA","NA","NA","NA","Kalmunai"
"Ampara","Kurunthaiyadi",456,1,"Masculino",48,"N/A","Akkaraipathu","Sim","Sim",2,1,6,1,"Não","Militar","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",456,2,"Feminino",56,"Cônjuge","Batticaloa","Sim","Sim",2,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",457,1,"Masculino",45,"N/A","Colombo","Sim","Sim",5,1,3,1,"Sim","Militar","Sim","Católico","Semanalmente","Não fala nem entende","4","5","1","0",0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",457,2,"Feminino",45,"Cônjuge","Batticaloa","Sim","Sim",5,1,5,1,"Sim","Militar","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",457,3,"Feminino",25,"Filho/a","Kalmunai","Não","Não",0,1,9,2,"Não","N/A","Não","Católico","Diariamente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,"Kiliptan","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",457,4,"Feminino",18,"Filho/a","Kalmunai","Não","Não",0,1,5,2,"Não","N/A","Não","Católico","Diariamente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",457,5,"Masculino",16,"Filho/a","Kalmunai","Não","Não",0,1,5,2,"Não","N/A","Não","Católico","Diariamente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",457,6,"Feminino",14,"Filho/a","Kalmunai","Não","Não",0,1,13,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Kurunthaiyadi",457,7,"Masculino",11,"Filho/a","Kalmunai","Não","Não",0,1,9,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",458,1,"Masculino",57,"N/A","Batticaloa","Sim","Sim",3,1,13,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","2","1","0",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Kiliptan","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Semi-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",458,2,"Feminino",53,"Cônjuge","Trincomalee","Sim","Sim",3,1,7,2,"Não","N/A","Não","Católico","Diariamente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",458,3,"Masculino",28,"Filho/a","Kalmunai","Não","Não",0,1,1,1,"Sim","Lojista","Sim","Católico","Semanalmente","Não fala nem entende","5","1","5","0",0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,1,1,1,"Kiliptan","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Kalmunai"
"Ampara","Pandirippu",459,1,"Masculino",31,"N/A","Kalmunai","Sim","Sim",1,1,1,1,"Não","Contabilista","Sim","Católico","Semanalmente","Não fala nem entende","5","5","5","0",0,1,3,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0,1,0,0,0,0,1,3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,0,0,0,0,1,3,2,0,0,1,0,0,0,1,1,1,"Kiliptan","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Falantes","Falantes","NA","Kalmunai"
"Ampara","Pandirippu",459,2,"Feminino",24,"Cônjuge","Akkaraipathu","Sim","Sim",1,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",459,3,"Masculino",1,"Filho/a","Kalmunai","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","n.a.","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kiliptan","0-10",NA,NA,"Not Selected","0-9","NA","NA","NA","NA","NA","Kalmunai"
"Ampara","Pandirippu",460,1,"Masculino",46,"N/A","Kalmunai","Sim","Sim",4,1,13,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",460,2,"Feminino",39,"Cônjuge","Kalmunai","Sim","Sim",4,1,1,2,"Não","N/A","Não","Católico","Diariamente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",460,3,"Masculino",14,"Filho/a","Kalmunai","Não","Não",0,1,13,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",460,4,"Masculino",8,"Filho/a","Kalmunai","Não","Não",0,1,14,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Kiliptan","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",460,5,"Masculino",4,"Filho/a","Kalmunai","Não","Não",0,1,17,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Kiliptan","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",460,6,"Masculino",0,"Filho/a","Kalmunai","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","n.a.","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kiliptan","0-10",NA,NA,"Not Selected","0-9","NA","NA","NA","NA","NA","Kalmunai"
"Ampara","Pandirippu",461,1,"Masculino",41,"N/A","Kalmunai","Sim","Sim",3,1,7,1,"Não","Soldador","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",462,2,"Feminino",40,"Cônjuge","Trincomalee","Sim","Sim",3,1,5,2,"Não","N/A","Não","Católico","Diariamente","Entende mas não fala","5","1","1","0",2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","40-50",NA,NA,"Not Selected","40-49","Semi-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",462,3,"Masculino",19,"Filho/a","Kalmunai","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",462,4,"Feminino",16,"Filho/a","Kalmunai","Não","Não",0,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",462,5,"Masculino",8,"Filho/a","Kalmunai","Não","Não",0,1,14,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
"Ampara","Pandirippu",463,1,"Masculino",58,"N/A","Batticaloa","Sim","Sim",4,1,5,1,"Não","Soldador","Sim","Católico","Diariamente","Entende e fala com pouca dificuldade","5","1","1","0",2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Não-falantes","Não-falantes","NA","Kalmunai"
